'Z''1','Z''2','Z''3','Z''4','Z''5','Z''6','Z''7','Z''8','Z''9','Z''10','Z''11','Z''12','Z''13','Z''14','Z''15','Z''16','Z''17','Z''18','Z''19','Z''20','Z''21','Z''22','Z''23','Z''24','Z''25','Z''26','Z''27','Z''28','Z''29','Z''30','Z''31','Z''32','Z''33','Z''34','Z''35','Z''36','Z''37','Z''38','Z''39','Z''40','Z''''1','Z''''2','Z''''3','Z''''4','Z''''5','Z''''6','Z''''7','Z''''8','Z''''9','Z''''10','Z''''11','Z''''12','Z''''13','Z''''14','Z''''15','Z''''16','Z''''17','Z''''18','Z''''19','Z''''20','Z''''21','Z''''22','Z''''23','Z''''24','Z''''25','Z''''26','Z''''27','Z''''28','Z''''29','Z''''30','Z''''31','Z''''32','Z''''33','Z''''34','Z''''35','Z''''36','Z''''37','Z''''38','Z''''39','Z''''40',Class
8.755854125684550127e+01,1.144828841523577267e+02,1.414072270478699238e+02,1.683315699433821635e+02,1.952559128388944032e+02,2.221802557344065860e+02,2.491045986299188542e+02,2.760289415254310370e+02,3.029532844209432483e+02,3.298776273164554595e+02,3.568019702119676708e+02,3.837263131074798821e+02,4.106506560029921502e+02,4.375749988985044183e+02,4.644993417940165727e+02,4.914236846895287840e+02,5.183480275850409953e+02,5.452723704805532634e+02,5.721967133760654178e+02,5.991210562715775723e+02,6.260453991670898404e+02,6.529697420626021085e+02,6.798940849581142629e+02,7.068184278536265310e+02,7.337427707491387991e+02,7.606671136446509536e+02,7.875914565401632217e+02,8.145157994356753761e+02,8.414401423311876442e+02,8.683644852266997987e+02,8.952888281222120668e+02,9.222131710177242212e+02,9.491375139132363756e+02,9.760618568087487574e+02,1.002986199704260798e+03,1.029910542599773180e+03,1.056834885495285107e+03,1.083759228390797489e+03,1.110683571286310098e+03,1.137607914181822025e+03,-2.496733914327443244e+02,-3.087578592595315854e+02,-3.416049478739064966e+02,-3.667997408476007877e+02,-3.916697016798129880e+02,-4.161234713307514994e+02,-4.327124192952654766e+02,-4.486605299371818205e+02,-4.603417150978791028e+02,-4.714228638627799910e+02,-4.767997603265552016e+02,-4.777245574333542777e+02,-4.795689100373967904e+02,-4.832336071972068794e+02,-4.868983043570169116e+02,-4.859278683343396210e+02,-4.779248164485779853e+02,-4.678022348396464736e+02,-4.571314989919641789e+02,-4.472939575871831721e+02,-4.387573689090373250e+02,-4.287736530405894086e+02,-4.114337072881057793e+02,-3.929200665773557262e+02,-3.725201303979631007e+02,-3.481104728324143025e+02,-3.231228817196197838e+02,-2.983598153774442494e+02,-2.672895376339687346e+02,-2.310090083063379893e+02,-1.901090767656700109e+02,-1.480384589071317123e+02,-1.059948567329766860e+02,-2.019798512009832336e+02,-2.523890491942071037e+02,-3.034591688110062933e+02,-3.938477011884500598e+02,-4.798981717080803264e+02,-5.056139142286767196e+02,-5.218867863963921536e+02,1
4.646071844177794219e+01,8.316774822104768816e+01,1.198747780003174341e+02,1.565818077795871659e+02,1.932888375588569261e+02,2.299958673381266863e+02,2.667028971173964464e+02,3.034099268966660929e+02,3.401169566759359100e+02,3.768239864552056702e+02,4.135310162344753735e+02,4.502380460137451337e+02,4.869450757930148939e+02,5.236521055722846540e+02,5.603591353515544142e+02,5.970661651308241744e+02,6.337731949100939346e+02,6.704802246893636948e+02,7.071872544686334550e+02,7.438942842479032151e+02,7.806013140271729753e+02,8.173083438064425081e+02,8.540153735857122683e+02,8.907224033649820285e+02,9.274294331442517887e+02,9.641364629235215489e+02,1.000843492702791195e+03,1.037550522482061069e+03,1.074257552261330829e+03,1.110964582040600590e+03,1.147671611819870350e+03,1.184378641599140110e+03,1.221085671378410098e+03,1.257792701157679630e+03,1.294499730936949391e+03,1.331206760716219151e+03,1.367913790495488911e+03,1.404620820274758898e+03,1.441327850054028431e+03,1.478034879833298191e+03,-2.060803379884704327e+02,-2.975808151085408326e+02,-3.687675130546718947e+02,-4.133202714598064063e+02,-4.538344527559222001e+02,-4.867655222075032952e+02,-5.123441410720794238e+02,-5.293472993889459985e+02,-5.440173896200999479e+02,-5.591080750817446869e+02,-5.745218573871168246e+02,-5.883494002373101921e+02,-5.980912570314358163e+02,-6.024932821591762604e+02,-6.003940268230684296e+02,-5.978781616328913060e+02,-5.943699830038956406e+02,-5.908618043748999753e+02,-5.814282836760866076e+02,-5.695678433013612221e+02,-5.494937141498295432e+02,-5.294195849982979780e+02,-4.979287963213186003e+02,-4.743933441594106171e+02,-4.618371731803152898e+02,-4.338287850003561061e+02,-3.983853892188295731e+02,-3.442359763302446254e+02,-3.022205148110929258e+02,-2.518726321374045654e+02,-1.936965788529988117e+02,-1.399807471544944235e+02,-1.206281536432769173e+02,-1.691001335673436756e+02,-2.579305066026350346e+02,-3.076316373040983763e+02,-4.197610526906246378e+02,-5.332572924372974512e+02,-6.497791326814541435e+02,-7.217542628780532823e+02,1
7.796904926666309166e+01,1.123928666673179606e+02,1.468166840679728580e+02,1.812405014686277127e+02,2.156643188692826527e+02,2.500881362699375074e+02,2.845119536705923906e+02,3.189357710712472453e+02,3.533595884719021569e+02,3.877834058725570117e+02,4.222072232732119232e+02,4.566310406738667780e+02,4.910548580745216896e+02,5.254786754751766011e+02,5.599024928758315127e+02,5.943263102764863106e+02,6.287501276771412222e+02,6.631739450777961338e+02,6.975977624784510454e+02,7.320215798791058432e+02,7.664453972797607548e+02,8.008692146804156664e+02,8.352930320810704643e+02,8.697168494817253759e+02,9.041406668823804011e+02,9.385644842830351990e+02,9.729883016836899969e+02,1.007412119084344795e+03,1.041835936484999820e+03,1.076259753885654845e+03,1.110683571286309416e+03,1.145107388686964441e+03,1.179531206087619694e+03,1.213955023488274037e+03,1.248378840888929062e+03,1.282802658289584087e+03,1.317226475690239113e+03,1.351650293090893683e+03,1.386074110491548709e+03,1.420497927892203506e+03,-2.306707111560499470e+02,-3.078142843562461053e+02,-3.614115877007687914e+02,-4.021838220307092797e+02,-4.364536129570556682e+02,-4.615563218192137356e+02,-4.857555912878751201e+02,-5.086562572623529377e+02,-5.252749016435279827e+02,-5.296601355535344737e+02,-5.350706789158327865e+02,-5.406253085351743266e+02,-5.424288664935784254e+02,-5.394444711937129568e+02,-5.393647858090056388e+02,-5.501654545132806788e+02,-5.609661232175557188e+02,-5.401707755600579048e+02,-5.124219898739617065e+02,-4.987790399317195806e+02,-4.794600350220105724e+02,-4.548365599123943070e+02,-4.212151293653452626e+02,-3.927763041336291963e+02,-3.656780548590459716e+02,-3.064048472482423335e+02,-2.813258951485324815e+02,-1.926679727799286752e+02,-1.516848524654390644e+02,-1.034122671909758964e+02,-1.421550996133012461e+02,-2.382230584455051030e+02,-2.859733832433528278e+02,-3.325231284462824419e+02,-3.854676295067762908e+02,-4.574279083210661838e+02,-5.735229156867176243e+02,-6.996890187668749377e+02,-7.438921765797397256e+02,-8.539586242316273683e+02,1
1.030309361226344862e+02,1.239317731223829639e+02,1.448326101221314275e+02,1.657334471218798910e+02,1.866342841216283546e+02,2.075351211213768465e+02,2.284359581211253101e+02,2.493367951208737736e+02,2.702376321206222656e+02,2.911384691203707007e+02,3.120393061201191927e+02,3.329401431198676846e+02,3.538409801196161197e+02,3.747418171193646117e+02,3.956426541191131037e+02,4.165434911188615956e+02,4.374443281186099739e+02,4.583451651183585227e+02,4.792460021181069578e+02,5.001468391178554498e+02,5.210476761176038281e+02,5.419485131173523769e+02,5.628493501171008120e+02,5.837501871168492471e+02,6.046510241165977959e+02,6.255518611163462310e+02,6.464526981160946661e+02,6.673535351158431013e+02,6.882543721155916501e+02,7.091552091153400852e+02,7.300560461150885203e+02,7.509568831148370691e+02,7.718577201145855042e+02,7.927585571143339394e+02,8.136593941140824882e+02,8.345602311138309233e+02,8.554610681135793584e+02,8.763619051133279072e+02,8.972627421130763423e+02,9.181635791128247774e+02,-1.816046296486219944e+02,-2.058966818439803887e+02,-2.287078281964006976e+02,-2.442207323896628282e+02,-2.597336365829249871e+02,-2.742031752635896282e+02,-2.875416341070834960e+02,-2.946694255774132216e+02,-3.010521201717261874e+02,-3.053776141932639234e+02,-3.097031082148017163e+02,-3.143494662777772533e+02,-3.193793910017669191e+02,-3.211166727279059501e+02,-3.193260039741442142e+02,-3.175353352203824784e+02,-3.132883731826920553e+02,-3.070849293810491076e+02,-3.047469599198623200e+02,-3.038400782279114765e+02,-3.007236211332332232e+02,-2.872491019696349781e+02,-2.627008197273683550e+02,-2.545625476735976918e+02,-2.477692951104743884e+02,-2.391398244892036757e+02,-2.066258039167637719e+02,-1.784694384632645949e+02,-1.498445394476720480e+02,-1.107780348820485159e+02,-8.102138855008102780e+01,-5.067673592192335263e+01,-4.359026662194697366e+01,-6.870883583393472804e+01,-9.306164867304619293e+01,-1.108730982748415954e+02,-1.270769798904875643e+02,-1.414857419193821784e+02,-1.557267926125132362e+02,-1.690030486359519273e+02,1
1.071113193027932056e+02,1.396536240227936219e+02,1.721959287427940239e+02,2.047382334627944260e+02,2.372805381827948281e+02,2.698228429027952302e+02,3.023651476227956323e+02,3.349074523427960344e+02,3.674497570627964933e+02,3.999920617827967817e+02,4.325343665027972975e+02,4.650766712227975859e+02,4.976189759427981016e+02,5.301612806627983900e+02,5.627035853827987921e+02,5.952458901027991942e+02,6.277881948227995963e+02,6.603304995427999984e+02,6.928728042628004005e+02,7.254151089828008026e+02,7.579574137028012046e+02,7.904997184228016067e+02,8.230420231428020088e+02,8.555843278628024109e+02,8.881266325828028130e+02,9.206689373028032151e+02,9.532112420228036171e+02,9.857535467428040192e+02,1.018295851462804421e+03,1.050838156182804823e+03,1.083380460902805225e+03,1.115922765622805628e+03,1.148465070342806030e+03,1.181007375062806432e+03,1.213549679782806834e+03,1.246091984502807236e+03,1.278634289222807638e+03,1.311176593942808040e+03,1.343718898662808442e+03,1.376261203382808844e+03,-2.010993726544841138e+02,-2.406873658096475879e+02,-2.733588969756410734e+02,-2.977276072533431375e+02,-3.206104637978646110e+02,-3.455565222976223936e+02,-3.706913681189428758e+02,-3.770476053105605843e+02,-3.872237658230786792e+02,-4.104961630159832566e+02,-4.246211034662160273e+02,-4.270610823687378570e+02,-4.297240313426511875e+02,-4.331139050211268113e+02,-4.334443299342923979e+02,-4.318568464664681414e+02,-4.300039404748137599e+02,-4.284369294860160267e+02,-4.306325880928110905e+02,-4.251253396200875727e+02,-4.106300289401464738e+02,-3.962533533363502443e+02,-3.817785475591214208e+02,-3.662272908286922188e+02,-3.334132811657632942e+02,-3.136227572209892287e+02,-2.845520918592119415e+02,-2.586357981485925279e+02,-2.088912444013051015e+02,-1.876547196121338743e+02,-1.360950855113724742e+02,-9.183194276616022478e+01,-7.454594887428120842e+01,-9.780289992407651312e+01,-1.334589452454537195e+02,-1.808628244912904393e+02,-2.221394263541836835e+02,-2.777037239378455524e+02,-3.392529033604781716e+02,-3.705340544213826206e+02,1
1.111253742120750587e+02,1.430241001981887621e+02,1.749228261843024370e+02,2.068215521704161119e+02,2.387202781565298437e+02,2.706190041426435187e+02,3.025177301287571936e+02,3.344164561148709254e+02,3.663151821009846003e+02,3.982139080870982752e+02,4.301126340732120070e+02,4.620113600593256251e+02,4.939100860454393569e+02,5.258088120315530887e+02,5.577075380176667068e+02,5.896062640037804385e+02,6.215049899898941703e+02,6.534037159760077884e+02,6.853024419621215202e+02,7.172011679482351383e+02,7.490998939343488701e+02,7.809986199204626018e+02,8.128973459065762199e+02,8.447960718926899517e+02,8.766947978788036835e+02,9.085935238649171879e+02,9.404922498510310334e+02,9.723909758371447651e+02,1.004289701823258383e+03,1.036188427809371888e+03,1.068087153795485847e+03,1.099985879781599579e+03,1.131884605767713310e+03,1.163783331753826815e+03,1.195682057739940319e+03,1.227580783726054506e+03,1.259479509712168010e+03,1.291378235698281514e+03,1.323276961684395246e+03,1.355175687670508978e+03,-1.944095204744954799e+02,-2.310307010957537273e+02,-2.624359616870914351e+02,-2.851402517476627736e+02,-3.041010871677885348e+02,-3.200118550541292279e+02,-3.369121551623493929e+02,-3.602031386666556045e+02,-3.671251499631728166e+02,-3.704848356775491425e+02,-3.704291682208233851e+02,-3.688818454288189059e+02,-3.673689040321353900e+02,-3.640007476232943873e+02,-3.563025742243954710e+02,-3.428212831014361086e+02,-3.338933374974491244e+02,-3.242218478673438540e+02,-3.090928666811206540e+02,-2.921169443497116731e+02,-2.647642141568728107e+02,-2.280647839366603193e+02,-1.915253602376094477e+02,-1.569738584783779061e+02,-1.264141369530874357e+02,-6.695461056602209737e+01,-5.944492777161536168e+01,-9.809615039627379929e+01,-1.411494437126290791e+02,-1.780283958077319824e+02,-2.115418420944957063e+02,-2.898611107945522463e+02,-3.388893011021129382e+02,-3.843918833201811367e+02,-4.339949054039180965e+02,-4.657414206614922136e+02,-4.889402464959081840e+02,-5.247808332765405339e+02,-5.481214349958019056e+02,-5.591313708121442687e+02,1
3.083291265483001098e+01,7.349213986289493050e+01,1.161513670709598358e+02,1.588105942790247411e+02,2.014698214870896891e+02,2.441290486951545518e+02,2.867882759032194713e+02,3.294475031112843908e+02,3.721067303193493103e+02,4.147659575274142298e+02,4.574251847354792062e+02,5.000844119435440689e+02,5.427436391516089316e+02,5.854028663596739079e+02,6.280620935677387706e+02,6.707213207758037470e+02,7.133805479838686097e+02,7.560397751919334723e+02,7.986990023999984487e+02,8.413582296080633114e+02,8.840174568161282878e+02,9.266766840241931504e+02,9.693359112322580131e+02,1.011995138440322989e+03,1.054654365648387511e+03,1.097313592856452942e+03,1.139972820064517691e+03,1.182632047272582440e+03,1.225291274480647644e+03,1.267950501688712393e+03,1.310609728896777597e+03,1.353268956104842346e+03,1.395928183312907095e+03,1.438587410520972298e+03,1.481246637729037047e+03,1.523905864937101796e+03,1.566565092145167000e+03,1.609224319353231522e+03,1.651883546561296498e+03,1.694542773769361702e+03,1.542299736511608721e+01,1.540882939455392489e+02,1.992190171848917259e+02,2.307322017672683501e+02,2.459477696855533679e+02,2.562852573433431189e+02,2.620536799352311732e+02,2.610497265779423515e+02,2.562300679971915542e+02,2.408541420535293298e+02,2.168551406576029592e+02,1.808205744901162291e+02,1.224624841414423599e+02,8.152384805679895408e+01,1.551061700537786123e+02,2.080593919109898309e+02,2.583882805760306951e+02,3.048908608309209853e+02,3.371209832107206807e+02,3.681684501609356630e+02,3.937988953358336062e+02,4.194293405107314925e+02,4.333412136993025001e+02,4.449223432864537813e+02,4.510366584952882931e+02,4.576163203372240105e+02,4.658311880547855139e+02,4.684210077273825732e+02,4.664498813676372038e+02,4.603657312513544753e+02,4.537276526709852078e+02,4.430992130660735029e+02,4.316051236562140048e+02,4.174369020593325672e+02,4.032686804624511865e+02,3.782570224107204240e+02,3.086649788237584744e+02,2.766142888704592906e+02,2.528486259541388961e+02,2.322237681302174508e+02,1
2.035486283828697651e+01,8.208883507088728493e+01,1.438228073034875933e+02,2.055567795360879586e+02,2.672907517686882102e+02,3.290247240012885754e+02,3.907586962338888839e+02,4.524926684664891923e+02,5.142266406990895575e+02,5.759606129316898659e+02,6.376945851642901744e+02,6.994285573968904828e+02,7.611625296294907912e+02,8.228965018620910996e+02,8.846304740946914080e+02,9.463644463272916028e+02,1.008098418559892025e+03,1.069832390792492333e+03,1.131566363025092869e+03,1.193300335257692950e+03,1.255034307490293713e+03,1.316768279722893567e+03,1.378502251955494103e+03,1.440236224188094184e+03,1.501970196420694720e+03,1.563704168653294801e+03,1.625438140885895109e+03,1.687172113118495417e+03,1.748906085351095953e+03,1.810640057583696034e+03,1.872374029816296797e+03,1.934108002048896878e+03,1.995841974281496732e+03,2.057575946514097268e+03,2.119309918746697804e+03,2.181043890979297885e+03,2.242777863211898421e+03,2.304511835444498502e+03,2.366245807677099037e+03,2.427979779909699118e+03,7.483988263975334121e+00,1.633892221957960373e+02,2.208519463213708036e+02,2.539898335974240808e+02,2.614129573694092983e+02,2.622838577790120098e+02,2.547885855538057172e+02,2.293850813036838474e+02,1.801410641289024568e+02,1.230612396977054175e+02,1.076051267423914339e+02,2.357873034400316499e+02,3.139444814125843095e+02,3.823303276506301245e+02,4.492342185005597912e+02,5.059690059319495958e+02,5.571904771473057281e+02,6.025054847051636671e+02,6.421544112483493336e+02,6.744740540586071802e+02,7.023772636708478103e+02,7.283065605643793106e+02,7.515653389766231385e+02,7.727238046540887808e+02,7.845325174480326496e+02,7.959869216915743664e+02,8.034258768215880764e+02,8.107945216312609773e+02,8.134859874144784726e+02,8.161774531976959679e+02,8.109692605823585154e+02,8.053267954901815529e+02,7.787422743967526912e+02,7.462373113659817818e+02,7.179878685163263299e+02,6.980908065285348130e+02,6.787283473984668944e+02,6.600389877243778756e+02,6.458755256038515427e+02,6.326922603363784674e+02,1
4.860811805101374716e+01,5.296719826935655817e+01,5.732627848769936918e+01,6.168535870604217308e+01,6.604443892438499120e+01,7.040351914272778799e+01,7.476259936107059900e+01,7.912167957941341001e+01,8.348075979775622102e+01,8.783984001609903203e+01,9.219892023444184304e+01,9.655800045278463983e+01,1.009170806711274366e+02,1.052761608894702761e+02,1.096352411078130871e+02,1.139943213261558839e+02,1.183534015444986949e+02,1.227124817628415059e+02,1.270715619811843169e+02,1.314306421995271421e+02,1.357897224178699389e+02,1.401488026362127357e+02,1.445078828545555325e+02,1.488669630728983577e+02,1.532260432912411829e+02,1.575851235095839797e+02,1.619442037279267765e+02,1.663032839462696018e+02,1.706623641646123986e+02,1.750214443829552238e+02,1.793805246012980206e+02,1.837396048196408458e+02,1.880986850379836426e+02,1.924577652563264394e+02,1.968168454746692930e+02,2.011759256930120898e+02,2.055350059113548866e+02,2.098940861296976834e+02,2.142531663480405086e+02,2.186122465663833054e+02,-3.955290061579489702e+00,-9.556286173890608637e+00,-1.430839594839173223e+01,-1.739409607091698007e+01,-2.010902785935006420e+01,-2.214291310665508306e+01,-2.405824402245728066e+01,-2.580157423443302989e+01,-2.745511309895190522e+01,-2.900473995404145100e+01,-3.028624287869938669e+01,-3.131932744875908625e+01,-3.218545961826851709e+01,-3.292798915299891860e+01,-3.318229178044202143e+01,-3.315000788762765893e+01,-3.309558868593382641e+01,-3.303102090030509430e+01,-3.236825736579390167e+01,-3.149659225980603949e+01,-3.044488469660025842e+01,-2.934723234091182675e+01,-2.786439977572596050e+01,-2.631477292063640405e+01,-2.444278674053616029e+01,-2.253803706448859501e+01,-2.013572076030309432e+01,-1.770775683150472801e+01,-1.493134204946928989e+01,-1.223169730250316434e+01,-1.048836709052742577e+01,-8.854018080017109327e+00,-7.950069081214867772e+00,-7.297452523810897596e+00,-7.749427023212019705e+00,-8.302329049126125682e+00,-9.173294136857455428e+00,-1.004425922458878340e+01,-1.114287678591768760e+01,-1.225487753841252925e+01,1
5.181205035971223083e+01,5.747591437339639242e+01,6.313977838708054691e+01,6.880364240076471560e+01,7.446750641444886298e+01,8.013137042813302457e+01,8.579523444181718617e+01,9.145909845550131934e+01,9.712296246918549514e+01,1.027868264828696567e+02,1.084506904965538183e+02,1.141145545102379799e+02,1.197784185239221415e+02,1.254422825376063031e+02,1.311061465512904647e+02,1.367700105649745979e+02,1.424338745786587879e+02,1.480977385923429210e+02,1.537616026060271111e+02,1.594254666197112442e+02,1.650893306333954058e+02,1.707531946470795674e+02,1.764170586607637290e+02,1.820809226744478906e+02,1.877447866881320522e+02,1.934086507018162138e+02,1.990725147155004038e+02,2.047363787291845085e+02,2.104002427428686701e+02,2.160641067565528317e+02,2.217279707702369933e+02,2.273918347839211549e+02,2.330556987976052881e+02,2.387195628112894781e+02,2.443834268249736397e+02,2.500472908386578013e+02,2.557111548523419913e+02,2.613750188660260960e+02,2.670388828797102860e+02,2.727027468933944192e+02,-3.417515295243021001e+00,-2.096650662991161340e+01,-2.854543112735716903e+01,-3.502777173104900044e+01,-4.042288808389681520e+01,-4.469312166131147279e+01,-4.798517680901092319e+01,-5.081199796182656314e+01,-5.318901075868474493e+01,-5.489646823985514601e+01,-5.614817699297837095e+01,-5.672145654986769614e+01,-5.700053364244465826e+01,-5.699464752989852201e+01,-5.647729768587642951e+01,-5.531133158676551176e+01,-5.371381581741847100e+01,-5.149060973094524485e+01,-4.883487008337073121e+01,-4.567810172275559211e+01,-4.160082565473296512e+01,-3.602010978353170145e+01,-2.994675494661254689e+01,-2.339521571597200023e+01,-1.574230904261508179e+01,-1.138014520441919153e+01,-1.123750503528811784e+01,-1.422720381330552009e+01,-1.837687966436461906e+01,-2.241600367825283513e+01,-2.552598161921667952e+01,-2.845361203046938670e+01,-3.142347978372047024e+01,-3.419192260457561616e+01,-3.691432596983885617e+01,-3.962831528672229098e+01,-4.204463663114897543e+01,-4.440633156297253947e+01,-4.677635314572231096e+01,-4.870812491281211010e+01,1
